----- Tajima's D -----
         1        99205964      99218276            NaN
         1        99218277      99230589            NaN
         1        99230590      99242902            NaN
         1        99242903      99255215            NaN
         1        99255216      99267528            NaN
         1        99267529      99279841            NaN
         1        99279842      99292154            NaN
         1        99292155      99304467            NaN
         1        99304468      99316780            NaN
         1        99316781      99329093            NaN
         1        99329094      99341406            NaN
         1        99341407      99353719            NaN
         1        99353720      99366032            NaN
         1        99366033      99378345            NaN
         1        99378346      99390658            NaN
         1        99390659      99402971            NaN
         1        99402972      99415284            NaN
         1        99415285      99427597            NaN
         1        99427598      99439910            NaN
         1        99439911      99452223            NaN
         1        99452224      99464536            NaN
         1        99464537      99476849            NaN
         1        99476850      99489162            NaN
         1        99489163      99501475            NaN
         1        99501476      99513788            NaN
         1        99513789      99526101            NaN
         1        99526102      99538414            NaN
         1        99538415      99550727            NaN
         1        99550728      99563040            NaN
         1        99563041      99575353            NaN
         1        99575354      99587666            NaN
         1        99587667      99599979            NaN
         1        99599980      99612292            NaN
         1        99612293      99624605            NaN
         1        99624606      99636918            NaN
         1        99636919      99649231            NaN
         1        99649232      99661544            NaN
         1        99661545      99673857            NaN
         1        99673858      99686170            NaN
         1        99686171      99698483            NaN
         1        99698484      99710796            NaN
         1        99710797      99723109            NaN
         1        99723110      99735422            NaN
         1        99735423      99747735            NaN
         1        99747736      99760048            NaN
         1        99760049      99772361            NaN
         1        99772362      99784674            NaN
         1        99784675      99796987            NaN
         1        99796988      99809300            NaN
         1        99809301      99821613            NaN
         1        99821614      99833926            NaN
         1        99833927      99846239            NaN
         1        99846240      99858552            NaN
         1        99858553      99870865            NaN
         1        99870866      99883178            NaN
         1        99883179      99895491            NaN
         1        99895492      99907804            NaN
         1        99907805      99920117            NaN
         1        99920118      99932430            NaN
         1        99932431      99944743            NaN
         1        99944744      99957056            NaN
         1        99957057      99969369            NaN
         1        99969370      99981682            NaN
         1        99981683      99993995            NaN
         1        99993996     100006308            NaN
         1       100006309     100018621            NaN
         1       100018622     100030934            NaN
         1       100030935     100043247            NaN
         1       100043248     100055560            NaN
         1       100055561     100067873            NaN
         1       100067874     100080186            NaN
         1       100080187     100092499            NaN
         1       100092500     100104812            NaN
         1       100104813     100117125            NaN
         1       100117126     100129438            NaN
         1       100129439     100141751            NaN
         1       100141752     100154064            NaN
         1       100154065     100166377            NaN
         1       100166378     100178690            NaN
         1       100178691     100191003            NaN
         1       100191004     100203316            NaN
         1       100203317     100215629            NaN
         1       100215630     100227942            NaN
         1       100227943     100240255            NaN
         1       100240256     100252568            NaN
         1       100252569     100264881            NaN
         1       100264882     100277194            NaN
         1       100277195     100289507            NaN
         1       100289508     100301820            NaN
         1       100301821     100314133            NaN
         1       100314134     100326446            NaN
         1       100326447     100338759            NaN
         1       100338760     100351072            NaN
         1       100351073     100363385            NaN
         1       100363386     100375698            NaN
         1       100375699     100388011            NaN
         1       100388012     100400324            NaN
         1       100400325     100412637            NaN
         1       100412638     100424950            NaN
         1       100424951     100437263            NaN
         1       100437264     100449576            NaN
         1       100449577     100461889            NaN
         1       100461890     100474202            NaN
         1       100474203     100486515            NaN
         1       100486516     100498828            NaN
         1       100498829     100511141            NaN
         1       100511142     100523454            NaN
         1       100523455     100535767            NaN
         1       100535768     100548080            NaN
         1       100548081     100560393            NaN
         1       100560394     100572706            NaN
         1       100572707     100585019            NaN
         1       100585020     100597332            NaN
         1       100597333     100609645            NaN
         1       100609646     100621958            NaN
         1       100621959     100634271            NaN
         1       100634272     100646584            NaN
         1       100646585     100658897            NaN
         1       100658898     100671210            NaN
         1       100671211     100683523            NaN
         1       100683524     100695836            NaN
         1       100695837     100708149            NaN
         1       100708150     100720462            NaN
         1       100720463     100732775            NaN
         1       100732776     100745088            NaN
         1       100745089     100757401            NaN
         1       100757402     100769714            NaN
         1       100769715     100782027            NaN
         1       100782028     100794340            NaN
         1       100794341     100806653            NaN
         1       100806654     100818966            NaN
         1       100818967     100831279            NaN
         1       100831280     100843592            NaN
         1       100843593     100855905            NaN
         1       100855906     100868218            NaN
         1       100868219     100880531            NaN
         1       100880532     100892844            NaN
         1       100892845     100905157            NaN
         1       100905158     100917470            NaN
         1       100917471     100929783            NaN
         1       100929784     100942096            NaN
         1       100942097     100954409            NaN
         1       100954410     100966722            NaN
         1       100966723     100979035            NaN
         1       100979036     100991348            NaN
         1       100991349     101003661            NaN
         1       101003662     101015974            NaN
         1       101015975     101028287            NaN
         1       101028288     101040600            NaN
         1       101040601     101052913            NaN
         1       101052914     101065226            NaN
         1       101065227     101077539            NaN
         1       101077540     101089852            NaN
         1       101089853     101102165            NaN
         1       101102166     101114478            NaN
         1       101114479     101126791            NaN
         1       101126792     101139104            NaN
         1       101139105     101151417            NaN
         1       101151418     101163730            NaN
         1       101163731     101176043            NaN
         1       101176044     101188356            NaN
         1       101188357     101200669            NaN
         1       101200670     101212982            NaN
         1       101212983     101225295            NaN
         1       101225296     101237608            NaN
         1       101237609     101249921            NaN
         1       101249922     101262234            NaN
         1       101262235     101274547            NaN
         1       101274548     101286860            NaN
         1       101286861     101299173            NaN
         1       101299174     101311486            NaN
         1       101311487     101323799            NaN
         1       101323800     101336112            NaN
         1       101336113     101348425            NaN
         1       101348426     101360738            NaN
         1       101360739     101373051            NaN
         1       101373052     101385364            NaN
         1       101385365     101397677            NaN
         1       101397678     101409990            NaN
         1       101409991     101422303            NaN
         1       101422304     101434616            NaN
         1       101434617     101446929            NaN
         1       101446930     101459242            NaN
         1       101459243     101471555            NaN
         1       101471556     101483868            NaN
         1       101483869     101496181            NaN
         1       101496182     101508494            NaN
         1       101508495     101520807            NaN
         1       101520808     101533120            NaN
         1       101533121     101545433            NaN
         1       101545434     101557746            NaN
         1       101557747     101570059            NaN
         1       101570060     101582372            NaN
         1       101582373     101594685            NaN
         1       101594686     101606998            NaN
         1       101606999     101619311            NaN
         1       101619312     101631624            NaN
         1       101631625     101643937            NaN
         1       101643938     101656250            NaN
         1       101656251     101668563            NaN
         1       101668564     101680876            NaN
         1       101680877     101693189            NaN
         1       101693190     101705502            NaN
         1       101705503     101717815            NaN
         1       101717816     101730128            NaN
         1       101730129     101742441            NaN
         1       101742442     101754754            NaN
         1       101754755     101767067            NaN
         1       101767068     101779380            NaN
         1       101779381     101791693            NaN
         1       101791694     101804006            NaN
         1       101804007     101816319            NaN
         1       101816320     101828632            NaN
         1       101828633     101840945            NaN
         1       101840946     101853258            NaN
         1       101853259     101865571            NaN
         1       101865572     101877884            NaN
         1       101877885     101890197            NaN
         1       101890198     101902510            NaN
         1       101902511     101914823            NaN
         1       101914824     101927136            NaN
         1       101927137     101939449            NaN
         1       101939450     101951762            NaN
         1       101951763     101964075            NaN
         1       101964076     101976388            NaN
         1       101976389     101988701            NaN
         1       101988702     102001014            NaN
         1       102001015     102013327            NaN
         1       102013328     102025640            NaN
         1       102025641     102037953            NaN
         1       102037954     102050266            NaN
         1       102050267     102062579            NaN
         1       102062580     102074892            NaN
         1       102074893     102087205            NaN
         1       102087206     102099518            NaN
         1       102099519     102111831            NaN
         1       102111832     102124144            NaN
         1       102124145     102136457            NaN
         1       102136458     102148770            NaN
         1       102148771     102161083            NaN
         1       102161084     102173396            NaN
         1       102173397     102185709            NaN
         1       102185710     102198022            NaN
         1       102198023     102210335            NaN
         1       102210336     102222648            NaN
         1       102222649     102234961            NaN
         1       102234962     102247274            NaN
         1       102247275     102259587            NaN
         1       102259588     102271900            NaN
         1       102271901     102284213            NaN
         1       102284214     102296526            NaN
         1       102296527     102308839            NaN
         1       102308840     102321152            NaN
         1       102321153     102333465            NaN
         1       102333466     102345778            NaN
         1       102345779     102358091            NaN
         1       102358092     102370404            NaN
         1       102370405     102382717            NaN
         1       102382718     102395030            NaN
         1       102395031     102407343            NaN
         1       102407344     102419656            NaN
         1       102419657     102431969            NaN
         1       102431970     102444282            NaN
         1       102444283     102456595            NaN
         1       102456596     102468908            NaN
         1       102468909     102481221            NaN
         1       102481222     102493534            NaN
         1       102493535     102505847            NaN
         1       102505848     102518160            NaN
         1       102518161     102530473            NaN
         1       102530474     102542786            NaN
         1       102542787     102555099            NaN
         1       102555100     102567412            NaN
         1       102567413     102579725            NaN
         1       102579726     102592038            NaN
         1       102592039     102604351            NaN
         1       102604352     102616664            NaN
         1       102616665     102628977            NaN
         1       102628978     102641290            NaN
         1       102641291     102653603            NaN
         1       102653604     102665916            NaN
         1       102665917     102678229            NaN
         1       102678230     102690542            NaN
         1       102690543     102702855            NaN
         1       102702856     102715168            NaN
         1       102715169     102727481            NaN
         1       102727482     102739794            NaN
         1       102739795     102752107            NaN
         1       102752108     102764420            NaN
         1       102764421     102776733            NaN
         1       102776734     102789046            NaN
         1       102789047     102801359            NaN
         1       102801360     102813672            NaN
         1       102813673     102825985            NaN
         1       102825986     102838298            NaN
         1       102838299     102850611            NaN
         1       102850612     102862924            NaN
         1       102862925     102875237            NaN
         1       102875238     102887550            NaN
         1       102887551     102899863            NaN
         1       102899864     102912176            NaN
         1       102912177     102924489            NaN
         1       102924490     102936802            NaN
         1       102936803     102949115            NaN
         1       102949116     102961428            NaN
         1       102961429     102973741            NaN
         1       102973742     102986054            NaN
         1       102986055     102998367            NaN
         1       102998368     103010680            NaN
         1       103010681     103022993            NaN
         1       103022994     103035306            NaN
         1       103035307     103047619            NaN
         1       103047620     103059932            NaN
         1       103059933     103072245            NaN
         1       103072246     103084558            NaN
         1       103084559     103096871            NaN
         1       103096872     103109184            NaN
         1       103109185     103121497            NaN
         1       103121498     103133810            NaN
         1       103133811     103146123            NaN
         1       103146124     103158436            NaN
         1       103158437     103170749            NaN
         1       103170750     103183062            NaN
         1       103183063     103195375            NaN
         1       103195376     103207688            NaN
         1       103207689     103220001            NaN
         1       103220002     103232314            NaN
         1       103232315     103244627            NaN
         1       103244628     103256940            NaN
         1       103256941     103269253            NaN
         1       103269254     103281566            NaN
         1       103281567     103293879            NaN
         1       103293880     103306192            NaN
         1       103306193     103318505            NaN
         1       103318506     103330818            NaN
         1       103330819     103343131            NaN
         1       103343132     103355444            NaN
         1       103355445     103367757            NaN
         1       103367758     103380070            NaN
         1       103380071     103392383            NaN
         1       103392384     103404696            NaN
         1       103404697     103417009            NaN
         1       103417010     103429322            NaN
         1       103429323     103441635            NaN
         1       103441636     103453948            NaN
         1       103453949     103466261            NaN
         1       103466262     103478574            NaN
         1       103478575     103490887            NaN
         1       103490888     103503200            NaN
         1       103503201     103515513            NaN
         1       103515514     103527826            NaN
         1       103527827     103540139            NaN
         1       103540140     103552452            NaN
         1       103552453     103564765            NaN
         1       103564766     103577078            NaN
         1       103577079     103589391            NaN
         1       103589392     103601704            NaN
         1       103601705     103614017            NaN
         1       103614018     103626330            NaN
         1       103626331     103638643            NaN
         1       103638644     103650956            NaN
         1       103650957     103663269            NaN
         1       103663270     103675582            NaN
         1       103675583     103687895            NaN
         1       103687896     103700208            NaN
         1       103700209     103712521            NaN
         1       103712522     103724834            NaN
         1       103724835     103737147            NaN
         1       103737148     103749460            NaN
         1       103749461     103761773            NaN
         1       103761774     103774086            NaN
         1       103774087     103786399            NaN
         1       103786400     103798712            NaN
         1       103798713     103811025            NaN
         1       103811026     103823338            NaN
         1       103823339     103835651            NaN
         1       103835652     103847964            NaN
         1       103847965     103860277            NaN
         1       103860278     103872590            NaN
         1       103872591     103884903            NaN
         1       103884904     103897216            NaN
         1       103897217     103909529            NaN
         1       103909530     103921842            NaN
         1       103921843     103934155            NaN
         1       103934156     103946468            NaN
         1       103946469     103958781            NaN
         1       103958782     103971094            NaN
         1       103971095     103983407            NaN
         1       103983408     103995720            NaN
         1       103995721     104008033            NaN
         1       104008034     104020346            NaN
         1       104020347     104032659            NaN
         1       104032660     104044972            NaN
         1       104044973     104057285            NaN
         1       104057286     104069598            NaN
         1       104069599     104081911            NaN
         1       104081912     104094224            NaN
         1       104094225     104106537            NaN
         1       104106538     104118850            NaN
         1       104118851     104131163            NaN
         1       104131164     104143476            NaN
         1       104143477     104155789            NaN
         1       104155790     104168102            NaN
         1       104168103     104180415            NaN
         1       104180416     104192728            NaN
         1       104192729     104205041            NaN
         1       104205042     104217354            NaN
         1       104217355     104229667            NaN
         1       104229668     104241980            NaN
         1       104241981     104254293            NaN
         1       104254294     104266606            NaN
         1       104266607     104278919            NaN
         1       104278920     104291232            NaN
         1       104291233     104303545            NaN
         1       104303546     104315858            NaN
         1       104315859     104328171            NaN
         1       104328172     104340484            NaN
         1       104340485     104352797            NaN
         1       104352798     104365110            NaN
         1       104365111     104377423            NaN
         1       104377424     104389736            NaN
         1       104389737     104402049            NaN
         1       104402050     104414362            NaN
         1       104414363     104426675            NaN
         1       104426676     104438988            NaN
         1       104438989     104451301            NaN
         1       104451302     104463614            NaN
         1       104463615     104475927            NaN
         1       104475928     104488240            NaN
         1       104488241     104500553            NaN
         1       104500554     104512866            NaN
         1       104512867     104525179            NaN
         1       104525180     104537492            NaN
         1       104537493     104549805            NaN
         1       104549806     104562118            NaN
         1       104562119     104574431            NaN
         1       104574432     104586744            NaN
         1       104586745     104599057            NaN
         1       104599058     104611370            NaN
         1       104611371     104623683            NaN
         1       104623684     104635996            NaN
         1       104635997     104648309            NaN
         1       104648310     104660622            NaN
         1       104660623     104672935            NaN
         1       104672936     104685248            NaN
         1       104685249     104697561            NaN
         1       104697562     104709874            NaN
         1       104709875     104722187            NaN
         1       104722188     104734500            NaN
         1       104734501     104746813            NaN
         1       104746814     104759126            NaN
         1       104759127     104771439            NaN
         1       104771440     104783752            NaN
         1       104783753     104796065            NaN
         1       104796066     104808378            NaN
         1       104808379     104820691            NaN
         1       104820692     104833004            NaN
         1       104833005     104845317            NaN
         1       104845318     104857630            NaN
         1       104857631     104869943            NaN
         1       104869944     104882256            NaN
         1       104882257     104894569            NaN
         1       104894570     104906882            NaN
         1       104906883     104919195            NaN
         1       104919196     104931508            NaN
         1       104931509     104943821            NaN
         1       104943822     104956134            NaN
         1       104956135     104968447            NaN
         1       104968448     104980760            NaN
         1       104980761     104993073            NaN
         1       104993074     105005386            NaN
         1       105005387     105017699            NaN
         1       105017700     105030012            NaN
         1       105030013     105042325            NaN
         1       105042326     105054638            NaN
         1       105054639     105066951            NaN
         1       105066952     105079264            NaN
         1       105079265     105091577            NaN
         1       105091578     105103890            NaN
         1       105103891     105116203            NaN
         1       105116204     105128516            NaN
         1       105128517     105140829            NaN
         1       105140830     105153142            NaN
         1       105153143     105165455            NaN
         1       105165456     105177768            NaN
         1       105177769     105190081            NaN
         1       105190082     105202394            NaN
         1       105202395     105214707            NaN
         1       105214708     105227020            NaN
         1       105227021     105239333            NaN
         1       105239334     105251646            NaN
         1       105251647     105263959            NaN
         1       105263960     105276272            NaN
         1       105276273     105288585            NaN
         1       105288586     105300898            NaN
         1       105300899     105313211            NaN
         1       105313212     105325524            NaN
         1       105325525     105337837            NaN
         1       105337838     105350150            NaN
         1       105350151     105362463            NaN
         1       105362464     105374776            NaN
         1       105374777     105387089            NaN
         1       105387090     105399402            NaN
         1       105399403     105411715            NaN
         1       105411716     105424028            NaN
         1       105424029     105436341            NaN
         1       105436342     105448654            NaN
         1       105448655     105460967            NaN
         1       105460968     105473280            NaN
         1       105473281     105485593            NaN
         1       105485594     105497906            NaN
         1       105497907     105510219            NaN
         1       105510220     105522532            NaN
         1       105522533     105534845            NaN
         1       105534846     105547158            NaN
         1       105547159     105559471            NaN
         1       105559472     105571784            NaN
         1       105571785     105584097            NaN
         1       105584098     105596410            NaN
         1       105596411     105608723            NaN
         1       105608724     105621036            NaN
         1       105621037     105633349            NaN
         1       105633350     105645662            NaN
         1       105645663     105657975            NaN
         1       105657976     105670288            NaN
         1       105670289     105682601            NaN
         1       105682602     105694914            NaN
         1       105694915     105707227            NaN
         1       105707228     105719540            NaN
         1       105719541     105731853            NaN
         1       105731854     105744166            NaN
         1       105744167     105756479            NaN
         1       105756480     105768792            NaN
         1       105768793     105781105            NaN
         1       105781106     105793418            NaN
         1       105793419     105805731            NaN
         1       105805732     105818044            NaN
         1       105818045     105830357            NaN
         1       105830358     105842670            NaN
         1       105842671     105854983            NaN
         1       105854984     105867296            NaN
         1       105867297     105879609            NaN
         1       105879610     105891922            NaN
         1       105891923     105904235            NaN
         1       105904236     105916548            NaN
         1       105916549     105928861            NaN
         1       105928862     105941174            NaN
         1       105941175     105953487            NaN
         1       105953488     105965800            NaN
         1       105965801     105978113            NaN
         1       105978114     105990426            NaN
         1       105990427     106002739            NaN
         1       106002740     106015052            NaN
         1       106015053     106027365            NaN
         1       106027366     106039678            NaN
         1       106039679     106051991            NaN
         1       106051992     106064304            NaN
         1       106064305     106076617            NaN
         1       106076618     106088930            NaN
         1       106088931     106101243            NaN
         1       106101244     106113556            NaN
         1       106113557     106125869            NaN
         1       106125870     106138182            NaN
         1       106138183     106150495            NaN
         1       106150496     106162808            NaN
         1       106162809     106175121            NaN
         1       106175122     106187434            NaN
         1       106187435     106199747            NaN
         1       106199748     106212060            NaN
         1       106212061     106224373            NaN
         1       106224374     106236686            NaN
         1       106236687     106248999            NaN
         1       106249000     106261312            NaN
         1       106261313     106273625            NaN
         1       106273626     106285938            NaN
         1       106285939     106298251            NaN
         1       106298252     106310564            NaN
         1       106310565     106322877            NaN
         1       106322878     106335190            NaN
         1       106335191     106347503            NaN
         1       106347504     106359816            NaN
         1       106359817     106372129            NaN
         1       106372130     106384442            NaN
         1       106384443     106396755            NaN
         1       106396756     106409068            NaN
         1       106409069     106421381            NaN
         1       106421382     106433694            NaN
         1       106433695     106446007            NaN
         1       106446008     106458320            NaN
         1       106458321     106470633            NaN
         1       106470634     106482946            NaN
         1       106482947     106495259            NaN
         1       106495260     106507572            NaN
         1       106507573     106519885            NaN
         1       106519886     106532198            NaN
         1       106532199     106544511            NaN
         1       106544512     106556824            NaN
         1       106556825     106569137            NaN
         1       106569138     106581450            NaN
         1       106581451     106593763            NaN
         1       106593764     106606076            NaN
         1       106606077     106618389            NaN
         1       106618390     106630702            NaN
         1       106630703     106643015            NaN
         1       106643016     106655328            NaN
         1       106655329     106667641            NaN
         1       106667642     106679954            NaN
         1       106679955     106692267            NaN
         1       106692268     106704580            NaN
         1       106704581     106716893            NaN
         1       106716894     106729206            NaN
         1       106729207     106741519            NaN
         1       106741520     106753832            NaN
         1       106753833     106766145            NaN
         1       106766146     106778458            NaN
         1       106778459     106790771            NaN
         1       106790772     106803084            NaN
         1       106803085     106815397            NaN
         1       106815398     106827710            NaN
         1       106827711     106840023            NaN
         1       106840024     106852336            NaN
         1       106852337     106864649            NaN
         1       106864650     106876962            NaN
         1       106876963     106889275            NaN
         1       106889276     106901588            NaN
         1       106901589     106913901            NaN
         1       106913902     106926214            NaN
         1       106926215     106938527            NaN
         1       106938528     106950840            NaN
         1       106950841     106963153            NaN
         1       106963154     106975466            NaN
         1       106975467     106987779            NaN
         1       106987780     107000092            NaN
         1       107000093     107012405            NaN
         1       107012406     107024718            NaN
         1       107024719     107037031            NaN
         1       107037032     107049344            NaN
         1       107049345     107061657            NaN
         1       107061658     107073970            NaN
         1       107073971     107086283            NaN
         1       107086284     107098596            NaN
         1       107098597     107110909            NaN
         1       107110910     107123222            NaN
         1       107123223     107135535            NaN
         1       107135536     107147848            NaN
         1       107147849     107160161            NaN
         1       107160162     107172474            NaN
         1       107172475     107184787            NaN
         1       107184788     107197100            NaN
         1       107197101     107209413            NaN
         1       107209414     107221726            NaN
         1       107221727     107234039            NaN
         1       107234040     107246352            NaN
         1       107246353     107258665            NaN
         1       107258666     107270978            NaN
         1       107270979     107283291            NaN
         1       107283292     107295604            NaN
         1       107295605     107307917            NaN
         1       107307918     107320230            NaN
         1       107320231     107332543            NaN
         1       107332544     107344856            NaN
         1       107344857     107357169            NaN
         1       107357170     107369482            NaN
         1       107369483     107381795            NaN
         1       107381796     107394108            NaN
         1       107394109     107406421            NaN
         1       107406422     107418734            NaN
         1       107418735     107431047            NaN
         1       107431048     107443360            NaN
         1       107443361     107455673            NaN
         1       107455674     107467986            NaN
         1       107467987     107480299            NaN
         1       107480300     107492612            NaN
         1       107492613     107504925            NaN
         1       107504926     107517238            NaN
         1       107517239     107529551            NaN
         1       107529552     107541864            NaN
         1       107541865     107554177            NaN
         1       107554178     107566490            NaN
         1       107566491     107578803            NaN
         1       107578804     107591116            NaN
         1       107591117     107603429            NaN
         1       107603430     107615742            NaN
         1       107615743     107628055            NaN
         1       107628056     107640368            NaN
         1       107640369     107652681            NaN
         1       107652682     107664994            NaN
         1       107664995     107677307            NaN
         1       107677308     107689620            NaN
         1       107689621     107701933            NaN
         1       107701934     107714246            NaN
         1       107714247     107726559            NaN
         1       107726560     107738872            NaN
         1       107738873     107751185            NaN
         1       107751186     107763498            NaN
         1       107763499     107775811            NaN
         1       107775812     107788124            NaN
         1       107788125     107800437            NaN
         1       107800438     107812750            NaN
         1       107812751     107825063            NaN
         1       107825064     107837376            NaN
         1       107837377     107849689            NaN
         1       107849690     107862002            NaN
         1       107862003     107874315            NaN
         1       107874316     107886628            NaN
         1       107886629     107898941            NaN
         1       107898942     107911254            NaN
         1       107911255     107923567            NaN
         1       107923568     107935880            NaN
         1       107935881     107948193            NaN
         1       107948194     107960506            NaN
         1       107960507     107972819            NaN
         1       107972820     107985132            NaN
         1       107985133     107997445            NaN
         1       107997446     108009758            NaN
         1       108009759     108022071            NaN
         1       108022072     108034384            NaN
         1       108034385     108046697            NaN
         1       108046698     108059010            NaN
         1       108059011     108071323            NaN
         1       108071324     108083636            NaN
         1       108083637     108095949            NaN
         1       108095950     108108262            NaN
         1       108108263     108120575            NaN
         1       108120576     108132888            NaN
         1       108132889     108145201            NaN
         1       108145202     108157514            NaN
         1       108157515     108169827            NaN
         1       108169828     108182140            NaN
         1       108182141     108194453            NaN
         1       108194454     108206766            NaN
         1       108206767     108219079            NaN
         1       108219080     108231392            NaN
         1       108231393     108243705            NaN
         1       108243706     108256018            NaN
         1       108256019     108268331            NaN
         1       108268332     108280644            NaN
         1       108280645     108292957            NaN
         1       108292958     108305270            NaN
         1       108305271     108317583            NaN
         1       108317584     108329896            NaN
         1       108329897     108342209            NaN
         1       108342210     108354522            NaN
         1       108354523     108366835            NaN
         1       108366836     108379148            NaN
         1       108379149     108391461            NaN
         1       108391462     108403774            NaN
         1       108403775     108416087            NaN
         1       108416088     108428400            NaN
         1       108428401     108440713            NaN
         1       108440714     108453026            NaN
         1       108453027     108465339            NaN
         1       108465340     108477652            NaN
         1       108477653     108489965            NaN
         1       108489966     108502278            NaN
         1       108502279     108514591            NaN
         1       108514592     108526904            NaN
         1       108526905     108539217            NaN
         1       108539218     108551530            NaN
         1       108551531     108563843            NaN
         1       108563844     108576156            NaN
         1       108576157     108588469            NaN
         1       108588470     108600782            NaN
         1       108600783     108613095            NaN
         1       108613096     108625408            NaN
         1       108625409     108637721            NaN
         1       108637722     108650034            NaN
         1       108650035     108662347            NaN
         1       108662348     108674660            NaN
         1       108674661     108686973            NaN
         1       108686974     108699286            NaN
         1       108699287     108711599            NaN
         1       108711600     108723912            NaN
         1       108723913     108736225            NaN
         1       108736226     108748538            NaN
         1       108748539     108760851            NaN
         1       108760852     108773164            NaN
         1       108773165     108785477            NaN
         1       108785478     108797790            NaN
         1       108797791     108810103            NaN
         1       108810104     108822416            NaN
         1       108822417     108834729            NaN
         1       108834730     108847042            NaN
         1       108847043     108859355            NaN
         1       108859356     108871668            NaN
         1       108871669     108883981            NaN
         1       108883982     108896294            NaN
         1       108896295     108908607            NaN
         1       108908608     108920920            NaN
         1       108920921     108933233            NaN
         1       108933234     108945546            NaN
         1       108945547     108957859            NaN
         1       108957860     108970172            NaN
         1       108970173     108982485            NaN
         1       108982486     108994798            NaN
         1       108994799     109007111            NaN
         1       109007112     109019424            NaN
         1       109019425     109031737            NaN
         1       109031738     109044050            NaN
         1       109044051     109056363            NaN
         1       109056364     109068676            NaN
         1       109068677     109080989            NaN
         1       109080990     109093302            NaN
         1       109093303     109105615            NaN
